Cost,ChargingPoints,PayAtLocation,MembershipRequired,AccessKeyRequired,IsOperational,Latitude,Longitude,Operator,ConnectionType,PowerOutput,CurrentType,ChargingPoints_Flag,PopulationDensity,DistanceToHighway,DailyTrafficVolume,NearbyRestaurants,NearbyShoppingCenters,ParkingCapacity,LandUseType,MedianIncome,ClimateZone,PeakHours,AvgChargingDuration,DailyUtilizationRate,WeeklyPeakDay,InstallationDate,MostCommonEVModel,AvgBatteryCapacity,MaxChargingSpeed
$0.40 - $0.55/kWh,1,False,True,True,True,-41.105627281858055,146.82315392988272,Chargefox,CCS (Type 2),75.0,DC,0,2876.9201297389723,1.910181800658121,7714,6,2,12,Public Use,75159.26290277918,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",62.743611268166056,0.5109496823716887,Tuesday,2019-07-15 04:37:43.939216834,MG ZS EV,80.18243813272542,184.71060203873049
"First 7kWh free, then $0.40 per kWh thereafter. $5/hr idle time",1,False,True,True,True,-37.84108696617519,145.2666187431746,Jolt,CHAdeMO,25.0,DC,0,3124.7626398658617,2.93826641363404,7321,6,1,12,Mixed Use,70895.56390390535,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",68.13043926515219,0.6716432639293428,Wednesday,2020-09-25 13:50:40.327293984,MG ZS EV,72.85310825827486,58.73799286732011
Unknown,2,False,True,True,True,-42.50810955517955,147.91002661194875,Chargefox,CCS (Type 2),24.0,DC,0,2084.884985837363,0.6828563231237547,19325,4,0,17,Public Use,82959.59024408746,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",84.46648728557469,0.35277415707680343,Wednesday,2019-07-10 22:13:57.405026302,Hyundai Kona Electric,74.5025135519811,248.88700767702286
$0.45 per kWh,2,False,True,True,True,-38.26770792670353,144.6589785355144,Chargefox,CCS (Type 2),50.0,DC,0,3193.222636550975,2.2364182137266493,18377,8,0,15,Residential,70209.35839746104,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",42.78394889753711,0.6144009122285496,Thursday,2022-12-07 17:56:25.388661616,Polestar 2,69.09564120352782,207.3421234768229
Free,6,False,True,True,True,-38.231759419255376,144.36927996323692,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0,2679.657471012164,1.187765377737979,15957,6,1,12,Industrial,81687.42541937192,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",70.22139371111544,0.6615788820735645,Wednesday,2021-07-13 18:23:21.285797776,MG ZS EV,76.47130805987011,20.481060110747876
Free,4,False,False,False,True,-36.045905,146.943511,Chargefox,Type 2 (Socket Only),7.0,AC (Single-Phase),0,3076.9301906666915,1.5605180106185363,9599,9,2,6,Residential,67422.86147177925,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",58.82871432458587,0.5716571531727417,Friday,2020-02-22 01:14:03.717124488,Hyundai Kona Electric,61.157176461394144,13.367120584623715
$0.30 per kWh,1,False,True,True,True,-38.197502248120415,144.34395122104382,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0,3341.352011764149,1.999252651117228,19183,3,1,8,Commercial,76997.65002829344,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",57.66653632870114,0.6256340109403057,Monday,2019-11-18 01:19:06.697837524,Tesla Model Y,61.02045964151509,21.154753796318882
$0.25 per kWh,1,False,True,True,True,-38.197594122360314,144.34487185372615,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0,2132.465860683697,2.9294199759470096,12416,2,0,15,Mixed Use,76289.68675559993,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",89.5245925951781,0.6442962028710362,Monday,2022-08-01 18:03:09.362945648,Tesla Model Y,75.92836771157604,12.113713868431708
Free,6,False,True,True,True,-37.884974305769425,145.08243117285895,Chargefox,Type 2 (Socket Only),7.0,AC (Single-Phase),0,3913.6808959685113,0.9231046948611847,19272,2,2,9,Mixed Use,76668.07321465059,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",56.77748855489302,0.6357299597161601,Monday,2021-06-20 07:12:35.347749856,Tesla Model 3,63.13339128536137,11.04253369639503
Free,4,False,True,True,True,-37.72302764419204,145.14217983897862,Chargefox,Type 2 (Socket Only),7.0,AC (Single-Phase),0,3312.867899755408,1.244012576889601,9056,8,2,13,Commercial,65733.57610571408,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",30.642116840060915,0.4125308672505559,Tuesday,2020-07-09 17:06:46.078316776,Tesla Model 3,83.74946837645476,7.852501456524237
Free,4,False,True,True,True,-37.79675756180921,145.27982712620957,Chargefox,Type 2 (Socket Only),7.0,AC (Single-Phase),0,2227.3539242670618,2.4116871472148107,10063,3,0,11,Commercial,68946.38490835553,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",80.239512691123,0.35737736580206453,Monday,2019-04-22 23:54:06.522501462,Tesla Model 3,63.57288556487133,13.205576403124528
$0.50 per kWh,2,False,True,True,True,-38.36320203022315,142.4561073425345,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0,3141.3301840349686,1.9138732747183527,11975,3,2,10,Residential,68876.00117705426,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",74.78843374420752,0.4249947392146695,Wednesday,2019-11-16 23:43:10.064289892,Polestar 2,70.8034026584144,19.678770465923375
$0.35 per kWh,6,False,True,True,True,-37.52794764296954,143.85802750554984,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0,2335.513994617139,2.9370145545900197,15439,4,0,12,Industrial,77396.66847493115,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",59.22923064036631,0.3827709628424264,Wednesday,2021-10-20 23:06:08.205727648,Tesla Model 3,79.97046896129318,17.83102921970387
Free,4,False,True,True,True,-38.19671590570452,144.29935439201148,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0,2101.158428672477,1.5066054520803973,9389,9,2,14,Commercial,75593.03368003997,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",79.45959321969255,0.356985951802266,Thursday,2022-10-10 01:59:30.543541792,Tesla Model Y,61.420713665908735,17.581835550122037
Free,16,False,True,True,True,-37.75910544295768,145.06876762326635,Chargefox,CCS (Type 2),44.0,AC (Three-Phase),0,2471.9489499207825,2.3877246674722423,19881,3,2,16,Industrial,65750.58738725117,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",43.02883232948749,0.5709542899945897,Monday,2021-07-13 18:23:21.285797776,Polestar 2,84.04867820550028,234.02093811518046
$0.25 per kWh,4,False,True,True,True,-37.75745813437603,145.05918510936715,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0,2334.894089700997,0.11521208681828365,9223,2,2,19,Commercial,66760.65904153531,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",72.56980646666378,0.33817509198055046,Thursday,2021-02-05 21:43:39.520748104,Tesla Model 3,70.62376286911105,18.118094408463673
Free,1,False,True,True,True,-37.7144019574638,144.60143699904745,Chargefox,CHAdeMO,22.0,DC,0,2010.3158723005597,2.5275145066215527,19706,8,1,10,Mixed Use,80792.38416614976,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",66.72736966881995,0.6286151697628474,Thursday,2021-09-20 00:43:45.832846288,MG ZS EV,60.61041274827446,73.82827400025916
Free,1,False,True,True,True,-37.10296645372912,145.61620856939197,Chargefox,Type 2 (Socket Only),7.0,AC (Single-Phase),0,2118.1013552962177,1.467366117412977,5783,8,2,17,Residential,71320.3872970417,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",37.99345744015679,0.6794535581813366,Thursday,2023-09-01 11:18:20.409117472,Tesla Model 3,83.28978168769311,9.8193217287218
$0.55 per kWh,2,False,True,True,True,-43.13907166604574,147.8548439357172,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0,3781.482565037662,1.53456171941265,17133,7,1,11,Public Use,74071.21287106881,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",49.9108450637826,0.5105126040249788,Wednesday,2021-01-19 20:08:33.383985976,Tesla Model 3,61.467472693108654,11.256109661316799
"0.25 per kWh + 0.15 per minute 9am - 6pm, 0.10 per minute other times",1,False,True,True,True,-42.48504801756201,146.7100908639125,Chargefox,CCS (Type 2),24.0,DC,0,3858.8904658625424,2.689836178204753,19027,7,0,18,Industrial,80049.492245823,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",84.03791203504144,0.5458493885044143,Wednesday,2021-02-25 02:30:38.924605496,Tesla Model 3,83.13619476061446,175.5394351303797
$0.31 per kWh,2,False,True,True,True,-37.754997221186045,145.3637260206866,Chargefox,Type 2 (Socket Only),11.0,AC (Single-Phase),0,2503.053218158301,0.48638383065088553,15347,4,1,13,Industrial,79083.22069450803,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",70.94771423023192,0.6960528799412126,Monday,2021-04-07 16:52:27.632963184,Tesla Model 3,73.29982925852916,17.42128997518774
Free,1,False,True,True,True,-42.75097184541446,147.27872555026147,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0,3627.16299694556,2.218719265212025,9795,7,2,7,Mixed Use,80243.0562183557,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",51.85405252308421,0.5589503683936369,Tuesday,2019-07-24 19:01:13.641145530,BYD Atto 3,80.99877954132891,15.996967954213009
Free,2,False,True,True,True,-37.769132479580406,144.9747860386588,Chargefox,Type 2 (Socket Only),7.0,AC (Single-Phase),0,2839.3742197775287,0.8370258899246036,17628,9,2,16,Industrial,78793.23803724293,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",45.48281662599986,0.37832577836017606,Wednesday,2019-12-14 17:17:42.536528348,Tesla Model 3,75.1746831155158,9.966581597483778
Free,2,False,True,True,True,-37.771645139851486,144.96173089792444,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0,2863.5241466381926,0.9397935488903476,12434,5,1,10,Industrial,71581.13754256301,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",52.916208559975544,0.5931945378620749,Wednesday,2019-08-10 20:36:19.777907656,MG ZS EV,80.15960153550857,20.226883490809293
$0.30 per kWh,1,False,True,True,True,-37.7716796666272,144.95818485880557,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0,3445.4276147252654,2.3678284744704574,11490,3,0,9,Residential,83534.24436237068,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",32.2145613816617,0.3600776767553147,Wednesday,2020-02-11 09:14:37.381648160,Polestar 2,84.75586798205842,14.229827849538953
Free,1,Unknown,Unknown,Unknown,True,-37.76583087874345,144.92352649174768,Chargefox,Type 1 (J1772),22.0,AC (Three-Phase),0,2430.404189731204,0.5562024186060438,17274,8,2,15,Commercial,78966.95746212793,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",76.40693643561288,0.5298537495102714,Tuesday,2020-06-19 10:43:50.040911752,BYD Atto 3,64.39100952488157,10.771722477528009
$0.55/kWh,2,False,True,True,True,-33.811041669720204,150.85030018744214,BP Pulse (AU),CCS (Type 2),75.0,DC,0,2020.401768944977,2.4210455699823967,7357,3,2,16,Residential,79117.73984297962,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",57.804352024136406,0.599029743331108,Friday,2022-11-11 01:57:49.549970784,BYD Atto 3,76.79264845717935,233.4270251847641
AUD 0.30 per kWh,1,False,True,True,True,-41.44637646555024,147.12284889511938,Chargefox,Type 2 (Socket Only),7.0,AC (Single-Phase),0,3368.4635713962107,0.9662365858579405,12251,3,0,16,Commercial,67081.48196291775,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",45.50265226625306,0.5311818269374778,Tuesday,2021-05-28 21:37:46.043249568,Hyundai Kona Electric,83.60637605115394,21.9816943758581
AUD 0.50 per kWh,1,False,True,True,True,-41.45022658817194,147.14154103560344,Chargefox,CCS (Type 2),50.0,DC,0,2698.377218175551,2.994002959125903,8636,8,1,19,Activity Centre,74078.65796286867,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",89.10380936330897,0.44799613093409296,Thursday,2020-07-27 20:17:48.848626536,Tesla Model 3,69.18179121040076,180.52044034757657
AUD 0.50 per kWh,1,False,True,True,True,-42.87538883111667,147.32416098548657,Chargefox,CCS (Type 2),50.0,DC,0,3649.5114386966115,1.574543600442848,13091,9,1,6,Industrial,83523.46795553653,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",31.857248483425945,0.566912643825552,Wednesday,2023-10-29 01:39:18.620689664,MG ZS EV,63.20314584289999,247.49317647901955
"0.25 per kWh + 0.15 per minute 9am - 6pm, 0.10 per minute other times",1,False,True,True,True,-41.4429562299098,145.52665769580165,Chargefox,CCS (Type 2),24.0,DC,0,2489.7062830377645,2.7090585523985102,14840,4,1,12,Commercial,66019.50724520427,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",65.62065828678215,0.6512508307487831,Tuesday,2022-03-23 13:22:03.436586800,Polestar 2,61.78863158819745,238.06898385427735
Free,1,False,True,True,True,-42.12462669442656,146.74664613345436,Chargefox,CCS (Type 2),60.0,DC,0,3716.177882120029,0.29245110312603023,15562,2,0,15,Activity Centre,84509.07664455645,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",57.710718052838764,0.6646200980893135,Monday,2023-04-06 05:02:08.345996496,Tesla Model Y,75.11508758894772,201.7300441885056
"AUD 0.50 per kWh 7am - 10am/4pm-9pm, AUD 0.40 other times",1,False,True,True,True,-43.321799726979194,147.2422590158638,Chargefox,CCS (Type 2),25.0,DC,0,3582.9498351011657,1.7781332484431178,7703,9,2,8,Industrial,69035.71566471925,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",80.93509097578469,0.5630094268277211,Tuesday,2020-02-06 01:14:54.213909996,Tesla Model 3,79.16671248658045,231.29754487011937
Pricing set to 40c per kWh of charging.,2,False,True,True,True,-35.41502698377792,149.06342879909937,Evie,Type 2 (Socket Only),22.0,AC (Three-Phase),0,2626.308621039735,2.9126425940305944,5152,7,1,14,Commercial,77872.15241634069,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",78.74102767872652,0.3526081004308113,Monday,2023-04-06 05:02:08.345996496,Tesla Model Y,78.82487061407457,17.03881821248239
Pricing set to 50c per kWh of charging.,1,False,True,True,True,-34.96941392055333,149.03001688933142,Evie,CCS (Type 2),50.0,DC,0,2554.1041230255873,0.8760072072726648,18911,8,2,15,Public Use,73007.57761541431,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",68.12168954635315,0.307240292476672,Wednesday,2022-11-14 06:45:39.450613680,Tesla Model 3,64.87039543283254,243.28018982275853
60c per kWh energy consumed.,1,False,True,True,True,-35.00971247867212,138.75901747075886,Evie,CCS (Type 2),150.0,DC,0,3522.917768579429,2.8607546163483257,10473,7,0,7,Activity Centre,81841.2712910342,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",42.06197880845835,0.505234642379828,Wednesday,2019-01-24 11:10:45.938047925,MG ZS EV,77.36238467221726,187.33405185227758
Pricing set to 40c per kWh of charging.,4,False,True,True,True,-35.348299676937806,149.08890913353355,Evie,Type 2 (Socket Only),22.0,AC (Three-Phase),0,2391.9276837812977,2.713135203354626,16406,8,2,19,Industrial,67858.68833696978,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",83.57879852894447,0.6173798664324717,Monday,2019-11-07 09:19:40.362361192,MG ZS EV,74.67360604535774,8.088396722332028
50c per kWh energy consumed.,2,False,True,True,True,-35.312198318325976,149.1333088744247,Evie,CCS (Type 2),50.0,DC,0,2596.7114166457386,1.0762908873669308,16349,4,2,17,Activity Centre,71220.94642524622,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",78.55710080815894,0.4827380284903782,Thursday,2021-08-01 23:10:20.689655184,Tesla Model 3,73.18156873830286,200.17945950079857
50c per kWh energy consumed.,2,False,True,True,True,-34.49497612676224,150.79547723050382,Evie,CCS (Type 2),50.0,DC,0,3654.9289202656782,1.514996813365166,17562,2,0,19,Activity Centre,76407.54919918656,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",34.36330588882137,0.6674431977811824,Monday,2019-04-29 09:29:46.323787260,BYD Atto 3,70.61163308567924,248.18210187017138
50c per kWh energy consumed.,1,False,True,True,True,-34.183567985291354,142.1585658445057,Evie,CCS (Type 2),50.0,DC,0,2600.823978811312,1.3201781826372807,9468,6,0,13,Public Use,73010.21713230522,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",45.35119108608711,0.4255110836089473,Monday,2019-11-29 18:54:29.666861488,Polestar 2,71.2128873158904,198.05579676761573
$0.45 per kWh,1,False,True,True,True,-36.35361729522813,146.3252141757206,Evie,CCS (Type 2),50.0,DC,0,3256.6767182788917,2.890006101073031,11778,6,2,15,Industrial,68094.1376278743,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",45.35739475167113,0.4490116302516154,Monday,2020-01-14 15:40:04.909409704,Tesla Model 3,73.23543630139703,160.34560310856438
$0.45 per kWh,1,False,True,True,True,-38.19562583791989,146.5329076841424,Evie,CCS (Type 2),50.0,DC,0,2620.343077301957,2.345877022238374,13826,2,1,6,Mixed Use,81292.46653452306,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",81.89369836646159,0.3251593942029125,Monday,2020-11-29 15:23:14.973699592,BYD Atto 3,83.08619967996228,245.3374342853077
$0.45 per kWh,1,False,True,True,True,-37.19177622193456,145.71117802098246,Evie,CCS (Type 2),50.0,DC,0,2698.3333157017632,0.9762897361277924,15198,3,0,16,Public Use,70843.6741900395,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",49.16008242972282,0.6098769518462546,Thursday,2023-05-07 03:24:30.718877856,Tesla Model 3,63.36599804337292,235.7655242353338
$0.45 per kWh,1,False,True,True,True,-37.65017530125832,142.34254760364854,Evie,CCS (Type 2),50.0,DC,0,2253.334643208949,2.530222483904913,6500,3,1,7,Commercial,65357.930475413326,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",74.92095600695582,0.41468238437476124,Friday,2023-10-28 00:03:21.987142016,Tesla Model Y,63.58944084112642,200.33399046824968
$0.45 per kWh,1,False,True,True,True,-38.230321252822165,143.1458213510811,Evie,CCS (Type 2),50.0,DC,0,3820.194393847358,1.1448117390664,13451,4,2,10,Activity Centre,83541.30370459023,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",47.5284991243718,0.38628026959963446,Thursday,2019-05-27 03:04:18.796025716,Polestar 2,63.497927842258505,192.28943714230553
$0.45 per kWh,1,False,True,True,True,-37.42305178823792,144.562626054862,Evie,CCS (Type 2),50.0,DC,0,3269.8410187648883,1.5212282597558804,8952,8,1,17,Public Use,68438.70482691877,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",77.55335897430322,0.4318366481297713,Thursday,2019-06-21 17:26:58.001168908,Polestar 2,60.5881559751613,228.29042970877475
$0.45 per kWh. Parking overstay charges may apply,1,False,True,True,True,-36.010175172605514,146.00330137579863,Evie,CCS (Type 2),50.0,DC,0,3868.122083680731,2.9542691423476035,18710,5,2,12,Commercial,79545.86144736664,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",79.57639884345568,0.35910933637847237,Thursday,2022-12-24 19:31:31.525423744,Tesla Model Y,71.59026557903715,222.19640248533636
$0.45 per kWh,1,False,True,True,True,-36.25068312709375,142.39379449793637,Evie,CCS (Type 2),50.0,DC,0,3567.3669278473403,0.38188505036821435,7969,9,0,12,Commercial,84411.95285983528,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",36.5839810466475,0.5463769216204671,Wednesday,2020-11-20 00:59:45.271770896,Tesla Model 3,66.50323337140499,172.48285830764922
$0.40 per kWh,1,False,True,True,True,-35.80838371437618,144.22123701963017,Evie,CCS (Type 2),50.0,DC,0,3159.6412635929773,1.9906903283667006,19434,8,2,16,Public Use,71180.20674992038,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",52.22546708935128,0.5494548614778878,Friday,2023-10-29 01:39:18.620689664,Tesla Model Y,67.01763302534181,167.41077157670122
$0.45 per kWh. Parking overstay charges may apply,1,False,True,True,True,-37.88192619723392,147.97348946515365,Evie,CCS (Type 2),50.0,DC,0,3408.9112828930142,1.7985340294252714,15126,9,2,9,Residential,66221.2074101629,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",64.20854982537115,0.6954721069480322,Friday,2019-01-01 00:00:00.000000000,Tesla Model Y,66.83192619623159,249.37485971949468
$0.45 per kWh,1,False,True,True,True,-37.84437816290739,144.0768346824019,Evie,CCS (Type 2),50.0,DC,0,2291.5051720398346,2.3236994541291356,5985,3,0,7,Activity Centre,82358.79945419582,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",85.78611498741301,0.6913329112107367,Wednesday,2021-10-27 08:41:48.007013440,BYD Atto 3,71.75834304801802,241.21743004867847
$0.45 per kWh,1,False,True,True,True,-37.96731873526982,146.97479206718913,Evie,CCS (Type 2),50.0,DC,0,3322.7414671114843,0.7509529466853886,12297,5,0,17,Residential,84225.12331111186,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",61.135329998313765,0.6232855263850704,Thursday,2022-12-30 03:31:14.693161904,Tesla Model 3,64.65770029480737,178.48761141424967
$0.45 per kWh,1,False,True,True,True,-38.474526184383976,145.0186233435888,Evie,CCS (Type 2),50.0,DC,0,3759.91320483734,2.199654743267324,10923,7,0,5,Public Use,84557.21014688509,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",89.95235644438222,0.505064538758405,Wednesday,2019-05-12 04:41:05.926358856,Tesla Model 3,61.088113989191214,173.10966149862173
$0.45 per kWh,2,False,True,True,True,-42.980209156103385,147.30374043545635,Evie,CCS (Type 2),50.0,DC,0,3738.496435506499,2.179726810005064,16856,4,2,5,Commercial,83046.94387681545,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",86.50458365521125,0.3824495292604846,Thursday,2020-02-06 01:14:54.213909996,Polestar 2,66.94226550448687,210.37888740346796
$0.45 per kWh,1,False,True,True,True,-37.92221290806473,141.27619651056017,Evie,CCS (Type 2),50.0,DC,0,3343.93258813294,1.5081295109481614,11728,4,0,15,Industrial,79447.8852866788,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",46.36732588461746,0.6054749756839868,Friday,2020-01-24 06:03:34.611338400,Tesla Model 3,76.71927987935416,166.23722682690735
$0.40 per kWh. Idle fee $4 per hour,1,False,True,True,True,-35.734343178074404,143.92168541640507,Evie,CCS (Type 2),50.0,DC,0,2590.8675712296276,1.1297782254585604,14037,3,2,19,Mixed Use,73618.23769513627,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",43.82733669733774,0.6991085592066408,Thursday,2020-08-10 17:05:05.084745768,BYD Atto 3,77.41710999210243,212.96177288955425
$0.45 per kWh. Parking overstay charges may apply,2,False,True,True,True,-38.088427053571266,145.1825268436774,Evie,CCS (Type 2),50.0,DC,0,3597.0596199610363,2.8420123086071443,10517,6,0,15,Commercial,75056.48668781773,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",36.53808078737961,0.3225710643960479,Tuesday,2021-03-19 12:05:28.229105792,BYD Atto 3,64.71976973647318,213.17378556918132
$0.45 per kWh,2,False,True,True,True,-37.90610169777272,145.00363488616335,Evie,CCS (Type 2),50.0,DC,0,3783.8045328338176,1.6654173210949468,9228,9,1,7,Activity Centre,75544.44172417068,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",30.76939780879314,0.47276913200382464,Wednesday,2021-04-03 10:28:41.098772648,Tesla Model Y,65.60646681870422,243.11296644190028
AUD 0.60 per kWh,1,False,True,True,True,-37.82858393063794,144.93443851602245,Chargefox,CHAdeMO,80.0,DC,0,3249.380361563719,1.3766231519337908,11401,8,1,11,Industrial,66129.34161379313,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",79.8170629967238,0.5301943515854629,Monday,2020-12-26 07:21:50.812390416,BYD Atto 3,83.03584480178307,72.91434860656763
AUD 0.30 per kWh,1,False,True,True,True,-37.80624795114712,144.96401596254236,Chargefox,CCS (Type 2),75.0,DC,0,3089.1393710180096,1.5350693273818694,11735,2,2,7,Residential,76740.43418061627,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",42.236197285480856,0.3566553976845231,Wednesday,2023-06-10 06:34:42.992402112,BYD Atto 3,68.25826840038856,163.93887079166404
Free,2,Unknown,Unknown,Unknown,True,-32.06408827282525,115.78180730214648,(Unknown Operator),Type 2 (Socket Only),22.0,AC (Three-Phase),0,2774.775683131676,1.6342507446883174,15280,4,1,10,Industrial,82491.01724351473,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",71.59650528952305,0.4280389847227013,Monday,2023-03-10 13:03:32.507305680,Hyundai Kona Electric,81.04488487042775,15.001200010932118
AUD 0.45 per kWh,1,False,True,True,True,-37.8558376330929,145.0295635713096,Chargefox,CCS (Type 2),50.0,DC,0,2396.1059806175476,1.9724474356057844,12883,5,1,15,Activity Centre,70285.4550266718,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",49.19010219688971,0.52390504874264,Monday,2023-06-29 11:21:42.396259504,BYD Atto 3,62.07948250423686,209.9096744715513
AUD 0.40 per kWh,1,False,True,True,True,-38.09340993256419,145.34171416795755,Chargefox,CCS (Type 2),50.0,DC,0,2776.6588649707837,0.15589735148795622,12028,8,0,14,Public Use,77038.0141554332,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",79.07176555743516,0.5408869461617355,Thursday,2019-03-15 14:20:07.714786675,Tesla Model Y,82.24431119652114,231.16907915365312
AUD 0.45 per kWh,1,False,True,True,True,-38.13983274747568,145.12422212753893,Chargefox,CCS (Type 2),50.0,DC,0,3240.4681780758997,0.902179353290527,16469,3,1,7,Mixed Use,71838.75717545957,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",54.108692472557486,0.4319220555871097,Tuesday,2020-11-23 05:47:35.172413800,Tesla Model Y,79.36259256276173,178.66260304261783
AUD 0.45 per kWh,1,False,True,True,True,-37.42256775700739,143.89407103114934,Chargefox,CCS (Type 2),50.0,DC,0,2475.187841909243,1.4428103496760285,12947,7,0,19,Commercial,84536.62041188507,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",76.83535698125445,0.4851742418525815,Wednesday,2019-02-05 04:46:08.907071888,Hyundai Kona Electric,69.92370858942232,165.2577790582822
AUD 0.37 per kWh,1,False,True,True,True,-38.505470002342136,145.14849508723148,Chargefox,CCS (Type 2),50.0,DC,0,3611.0067619282913,2.2862933611017175,10737,2,0,9,Residential,76264.52933868309,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",56.5939870863066,0.48708098894075286,Thursday,2022-12-17 08:19:55.090590304,Tesla Model 3,74.85265323399315,229.1901951595055
AUD 0.45 per kWh,1,False,True,True,True,-37.87707026526765,145.16444504069057,Chargefox,CCS (Type 2),100.0,DC,0,2797.18371595853,0.15307364607639,16674,4,1,11,Mixed Use,73534.33815815933,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",79.0316000529708,0.62552028271364,Friday,2022-04-25 14:56:19.076563424,Tesla Model Y,81.10264909474266,160.1938225521075
