ID,Title,Latitude,Longitude,AccessComments,WheelchairAccess,Connectors,City
191937,Elizabeth City Centre,-34.71700199965215,138.67008809690134,"Located in Car park.Two bays, Active as at 20/02/2020. Bays located at area marked as E1.",N/A,1,Elizabeth
100229,Adelaide Hills Business Centre,-34.9494963805521,138.87688100338,In car park ,N/A,1,Woodside
191204,Kay Brothers Winery,-35.183475,138.562114,"Two parking spaces adjacent to cellar door with a range of plugs available (BYO cables): 1 x 22kW Type 2, 2 x 15A single phase; 1 x 20A 3-phase.",N/A,3,McLaren Vale
100221,Summit Health Centre,-35.0812612,138.8692225,In carpark,N/A,1,Mount Barker
100239,Gawler Council Administration Centre,-34.597536084816,138.750350475311,In car park. Chargepoint card is needed to activate,N/A,1,Gawler East
100230,Gawler Visitor Information Centre,-34.5964807070339,138.749830126762,,N/A,1,Gawler
100225,Strathalbyn Visitor Information Centre,-35.2611352649743,138.891831636429,The Nextcharge app is needed to activate the station,N/A,1,Strathalbyn 
190674,Tanunda [NRMA],-34.5246854548199,138.95804140891113,,N/A,2,Tanunda
272666,Barossa Central Shopping Centre,-34.4790652,138.9615012,,N/A,1,Nurioopta
280226,Rocland Nuriootpa,-34.4602252,138.9866954,6 stations available Info from Plugshare.,N/A,3,Nuriootpa 
210769,Rocland Nuriootpa,-34.460098,138.987775,,N/A,3,Nuriootpa
210791,Yankalilla Council Chambers,-35.457039,138.35117,,N/A,3,Yankalilla
100224,Normanville Town Centre,-35.44700132829,138.318842053413,Next to public toilets. NextCharge app is needed to activate.,N/A,1,Normanville
114487,Murray Bridge Visitor Information Centre,-35.1203280440309,139.276326843254,In car park.  Available 24/7. ,N/A,1,Murray Bridge
191892,Murray Bridge Marketplace,-35.120564441564056,139.27705518334403,,N/A,2,Murray Bridge
100223,Goolwa Visitor Centre,-35.502923987621,138.784103393555,From Cadell St. turn into Cutting Road at war memorial to enter car park on left. The Nextcharge app is needed to activate station,N/A,1,Goolwa
210850,Coles Supermarket Victor Harbor,-35.53437452488197,138.6368902187569,,N/A,1,
210784,Port Vincent Foreshore Caravan Park,-34.778476,137.863902,,N/A,1,Port Vincent
100222,Town Centre,-35.5538980228341,138.621958494186,The Nextcharge app is needed to start the station.,N/A,1,Victor Harbor 
100228,Barker Reserve,-35.5576774380052,138.612383008003,In car park. Bay Road entrance.  Swipe with any RFID card to activate station.,N/A,1,Victor Harbor
100240,Fleurieu Automotive,-35.5579131000237,138.600490093231,,N/A,1,Victor Harbour
191893,Tasco Caltex Tailem Bend Roadhouse,-35.24011,139.44043,,N/A,2,Tailem Bend
210783,Ardrossan Town Hall,-34.422616,137.916796,,N/A,1,Ardrossan
210788,Yorketown Playground,-35.017566,137.609652,,N/A,1,Yorketown
190809,Tailem Bend Supercharger,-35.304008524281684,139.5011617693483,,N/A,1,Tailem Bend
210785,Harry Butler Red Devil Memorial,-34.767943,137.597571,,N/A,2,Minlaton
272497,Hotel REalm,-35.312198318325976,149.1333088744247,,N/A,4,
307698,Eastlake Parade - Streetlight SL217828,-35.312486897855344,149.14620754929297,,N/A,1,Kingston
169994,Currie Crescent,-35.31521412066143,149.1392363890359,,N/A,1,Canberra
274073,ENGIE - Royal Australian Mint,-35.31872,149.093821,,N/A,2,Deakin
209732,Equinox 4 Public Parking Garage,-35.3207206891817,149.0970239200201,,N/A,1,Deakin
168556,Ikea Canberra,-35.29550797984516,149.18685336825467,,N/A,1,Pialligo
258482,sgfleet,-35.3227262052871,149.1655969874277,6am to 10pm (gates to the area locked at night). Enter main gate and take second left into carpark. Charger is located in front of sgfleet offices.,N/A,2,Fyshwick
113903,Canberra Supercharger,-35.294304,149.190322,,N/A,1,Majura Park
8740,University Drive S Bruce ACT 2617,-35.24051,149.08711,,N/A,1,Canberra
207833,Vibe Hotel,-35.309243894976746,149.1877257460651,,N/A,3,Canberra
309473,Jamison Plaza,-35.253593432980516,149.07064139540887,,N/A,2,Macquarie
272498,Evie Woden,-35.348299676937806,149.08890913353355,,N/A,2,Phillip
210299,"McGrath Ev, Kia",-35.34916691861491,149.0851370518916,,N/A,1,Phillip
190033,Stripey Sundae,-35.19209630184098,149.08502581992445,Charging provided for customers. BYO cable for type 2 (mennekes socket). 32amp single phase 7.6kw.,N/A,1,Nicholls 
272501,Tuggeranong CSCC,-35.41502698377792,149.06342879909937,,N/A,2,Greenway
59151,Evoenergy Visitor Carpark,-35.42275,149.072389,,N/A,2,Greenway
297730,Ellendon Street,-35.25805966511065,149.4398991158709,,N/A,1,Bungendore
272500,Murrumbateman Country Inn,-34.96941392055333,149.03001688933142,,N/A,2,Murrumbateman
307990,Woolworths Yass,-34.845647791374056,148.9156385427242,,N/A,1,Yass
296045,Tesla Superchargers Yass,-34.84380365342569,148.9141018891671,,N/A,1,Yass
190410,Yass Soldiers Club,-34.84180413059654,148.9128633229027,,N/A,1,Yass
190005,Banjo Paterson Park [NRMA],-34.84109672768463,148.9124467852405,,N/A,2,Yass
190498,Bailey's Garage,-34.78231983827835,149.26678626597408,,N/A,2,Gunning
308265,Tesla Supercharger Goulburn South,-34.77317841750358,149.69280797132302,,N/A,1,Goulburn
296038,KFC Goulburn,-34.772316512568395,149.69267286725506,,N/A,1,Goulburn
189983,Goulburn Visitor Information Centre,-34.75614119383021,149.72056166468496,9-5 weekdays 10-4 weekends and public holidays (closed Christmas day),N/A,1,Goulburn
79851,Goulburn Supercharger [Tesla],-34.755597,149.720984,,N/A,1,Goulburn
189982,Best Western Plus Goulburn,-34.74763966952328,149.72931043349024,,N/A,1,Goulburn
190003,Goulburn Gateway Service Station,-34.74788823042669,149.7496208332201,,N/A,4,Goulburn
190358,Jugiong [NRMA],-34.82341194348058,148.32537254091335,,N/A,2,Jugiong
148139,Gundagai [Chargefox],-35.002333201992585,148.11040894247571,,N/A,3,Cootamundra-Gundagai Regional Council
79760,Gundagai Supercharger [Tesla],-35.002106,148.109934,,N/A,1,Gundagai
272631,Evie Darwin,-12.459284,130.836153,,N/A,4,Darwin
272636,Red Rooster ,-12.396092,130.8968483,,N/A,4,Marrara
106815,Charles Darwin University - Car Park Orange C,-12.374576,130.869764,,N/A,3,Darwin
125734,Hobart Central Car Park,-42.8812069603813,147.324060134641,Available during car park opening hours on weekdays only (7:45am – 6.30 pm),N/A,1,Hobart
167436,Dunn Place Car Park,-42.881339,147.332385,,N/A,2,Hobart
172234,TasPorts - Fishermans Market,-42.881781,147.333368,,N/A,1,Hobart
172233,TasPorts - Hunter Street,-42.88166757453731,147.33553637293267,,N/A,1,Hobart
272508,Audi Centre Hobart,-42.87538883111667,147.32416098548657,,N/A,1,Hobart
125885,Macquarie Point Car Park,-42.880712589104,147.337127709596,Access road to car park is on the east side of the Hobart Brewing Company building,N/A,1,Hobart
29484,235 Argyle Street,-42.87494,147.32169,,N/A,1,Hobart
162794,TUU Car Park,-42.902797,147.324839,,N/A,1,Hobart
260085,EHT - Sandy Bay,-42.903116,147.336466,Uses Chargefox app or RFID,N/A,2,
161654,Clarence City Council car park,-42.864154,147.36897,Easiest access is via Bligh St - turn up access road next to police station.  Charger is on the left near the council building - green parking space marked.,N/A,1,Rosny Park
274072,Electric Highway Tasmania - Kingston,-42.975674,147.311542,,N/A,2,Kingston
271011,Kingston Town Shopping Centre,-42.980209156103385,147.30374043545635,,N/A,4,Kingston
272535,Brighton Council Chambers,-42.75097184541446,147.27872555026147,,N/A,1,Old Beach
173908,Evie Networks - Brighton,-42.700694,147.250937,,N/A,2,Brighton
157595,Mood Food New Norfolk,-42.779254,147.06114,,N/A,2,New Norfolk
132346,Huonville Council Car Park,-43.0295087004578,147.048364455859,,N/A,1,Huonville
272600,Electric Highway Tasmania - Cygnet,-43.161979080863325,147.07772323414196,,N/A,3,Cygnet
272606,Electric Highway Tasmania - Dunalley,-42.886808,147.81389,,N/A,2,Dunalley
132348,Mood Food Kempton,-42.5132541040641,147.189112740537,24/7,N/A,2,Kempton
306858,Buckland Kent St,-42.60669976786134,147.7185327664647,"Access Kent St, by turning into Buckland Rd from Tasman Hwy.",N/A,1,Buckland
306891,Buckland Kent St,-42.60668821556477,147.71852154472168,,N/A,1,Buckland
168484,Electric Highway Tasmania - Geeveston,-43.1634,146.92688,,N/A,2,Geeveston
272504,Hotel Bruny,-43.321799726979194,147.2422590158638,,N/A,2,Alonnah
272540,Stewarts Bay Lodge,-43.13907166604574,147.8548439357172,,N/A,2,Port Arthur
126610,Mount Field Visitor Centre,-42.681838541884,146.716543290624,"Key required from Visitor Centre desk.  Cables (Type 1 and Type 2) available to borrow (or you can use your own) but the key is required to access the cabinet in any case.
Visitor Centre is typically open during business hours, 7 days a week.
The space in front of the charger is not reserved for EVs, but is marked ""15 minute parking only, unless charging""",N/A,1,National Park
272607,Electric Highway Tasmania - Maydena,-42.754949,146.628993,,N/A,3,Maydena
272574,Electric Highway Tasmania - Triabunna,-42.50810955517955,147.91002661194875,,N/A,3,Triabunna
259710,Electric Highway Tasmania - Oatlands,-42.29898,147.37111,Chargefox - 2130,N/A,2,Oatlands
272537,Electric Highway Tasmania - Ouse,-42.48504801756201,146.7100908639125,,N/A,3,Ouse
272602,Rocket @ The End Of The Road,-43.43165,146.97408,,N/A,1,Southport
272506,Tas Hydro Power Station Heritage Site,-42.12462669442656,146.74664613345436,,N/A,2,Waddamana
