ID,Title,Latitude,Longitude,AccessComments,WheelchairAccess,Connectors,City,Temperature,Humidity,WindSpeed,DayOfWeek,HourOfDay,IsHoliday,DateCollected,CurrentDemand,WeatherMain_Clear,WeatherMain_Clouds,WeatherMain_Rain,TrafficDensity_High,TrafficDensity_Low,TrafficDensity_Medium,Season_Autumn,LagDemand_1hr,LagDemand_2hr,DayOfWeek_Num,TotalDemand
190465,State Library of Western Australia,-31.949165795484845,115.86050694534993,Monday to Thursday: 6.00am - midnight Friday to Sunday: 6.00am - midnight Sunday Public Holidays: Closed (except for special events).  Bays on left immediately as you enter after boom gate. Need 32 amp to 15 amp cable for use with 15 amp EVSEs,N/A,1,Northbridge,24.69,40,6.69,Wednesday,2,False,2025-04-30,79,True,False,False,False,True,False,True,,,2,79
190474,Millbrook Winery,-32.349268426066345,116.04988295662383,You need to drive past the main visitor's carpark up to the smaller carpark near the main building E of the lake.,N/A,2,Jarrahdale,22.59,37,5.23,Wednesday,2,False,2025-04-30,46,True,False,False,True,False,False,True,,,2,46
190498,Bailey's Garage,-34.78231983827835,149.26678626597408,,N/A,2,Gunning,13.96,77,6.9,Wednesday,2,False,2025-04-30,100,False,True,False,False,True,False,True,,,2,100
190674,Tanunda [NRMA],-34.5246854548199,138.95804140891113,,N/A,2,Tanunda,18.67,44,4.88,Wednesday,2,False,2025-04-30,79,True,False,False,False,True,False,True,,,2,79
190757,Mona Vale [JOLT],-33.67606087720165,151.30325795651265,"Street parking, one marked parking spot",N/A,2,Mona Vale,17.71,77,1.79,Wednesday,2,False,2025-04-30,41,False,True,False,False,True,False,True,,,2,41
190790,Bru4U Geelong ,-38.1722195376013,144.36787923669385,business hours Tuesday to Saturday ,N/A,1,Geelong,17.5,61,5.66,Wednesday,2,False,2025-04-30,78,False,True,False,False,False,True,True,,,2,78
190809,Tailem Bend Supercharger,-35.304008524281684,139.5011617693483,,N/A,1,Tailem Bend,18.4,41,4.97,Wednesday,2,False,2025-04-30,42,True,False,False,True,False,False,True,,,2,42
190845,Karringup Center,-31.877115379032254,115.77668949000957,Near the Tesla supper chargers,N/A,2,Karringup,24.87,40,5.66,Wednesday,2,False,2025-04-30,70,True,False,False,True,False,False,True,,,2,70
190875,Kensington [Jolt],-33.907070570863254,151.22409119211284,,N/A,2,Kensington,17.77,73,12.35,Wednesday,2,False,2025-04-30,74,False,True,False,True,False,False,True,,,2,74
191051,McDonalds Southern River ,-32.10072552959724,115.96427117228632,,N/A,2,Southern River ,23.98,40,6.69,Wednesday,2,False,2025-04-30,45,True,False,False,False,False,True,True,,,2,45
191052,Woolworths Kireawee,-34.03429800987962,151.0734299224497,,N/A,2,Kirrawee,17.22,73,12.35,Wednesday,2,False,2025-04-30,32,False,True,False,False,True,False,True,,,2,32
191055,Collingwood Library,-37.80446562888998,144.99324369474311,,N/A,4,Abbotsford,17.75,58,7.2,Wednesday,2,False,2025-04-30,76,False,True,False,False,False,True,True,,,2,76
191062,Audi Centre Sydney ,-33.906943843362484,151.2131655272031,,N/A,1,Zetland,17.82,73,12.35,Wednesday,2,False,2025-04-30,99,False,True,False,False,False,True,True,,,2,99
191160,Bankstown [Evie],-33.93201456375411,151.03015532131081,,N/A,4,Bankstown,17.83,70,12.35,Wednesday,2,False,2025-04-30,84,False,True,False,True,False,False,True,,,2,84
191161,Evie Cabramatta,-33.89880022738458,150.91994378105392,,N/A,4,Cabramatta,17.75,68,5.36,Wednesday,2,False,2025-04-30,64,False,True,False,False,False,True,True,,,2,64
191162,Coles Schofields,-33.706161447313946,150.87557080542024,"Located in the Coles underground car park - opening hours: Mon - Sat 6am - 12am | Sun 7am - 10pm - outside of these hours the chargers are not accessible. Mobile signal isnt great in this car park, I recommend having Evie's RFID, or if you move around the car park you can get enough signal to start the session.",N/A,4,Schofields,18.38,68,5.66,Wednesday,2,False,2025-04-30,26,False,True,False,False,False,True,True,,,2,26
191163,"Evie Caddens Corner, Kingswood. ",-33.76884540471722,150.73565759781445,,N/A,3,Kinswoid,18.15,70,5.66,Wednesday,2,False,2025-04-30,59,False,False,True,False,True,False,True,,,2,59
191164,Evie Mosman,-33.82544433087931,151.24146564876457,,N/A,2,Mosman,17.53,75,10.8,Wednesday,2,False,2025-04-30,35,False,True,False,False,True,False,True,,,2,35
191165,Evie Lane Cove,-33.81396420883535,151.16927647670855,,N/A,4,Lane Cove,17.56,72,12.35,Wednesday,2,False,2025-04-30,38,False,True,False,False,False,True,True,,,2,38
191177,Stewart Street Carpark [NRMA],-34.42839437417402,150.9002218527666,,N/A,3,Wollongong,15.74,69,9.35,Wednesday,2,False,2025-04-30,30,False,False,True,False,False,True,True,,,2,30
191204,Kay Brothers Winery,-35.183475,138.562114,"Two parking spaces adjacent to cellar door with a range of plugs available (BYO cables): 1 x 22kW Type 2, 2 x 15A single phase; 1 x 20A 3-phase.",N/A,3,McLaren Vale,16.34,51,5.51,Wednesday,2,False,2025-04-30,24,False,True,False,False,True,False,True,,,2,24
191280,Tesla Supercharger South Village,-34.033063649505685,151.07388271966875,,N/A,1,Kirrawee,17.22,73,12.35,Wednesday,2,False,2025-04-30,17,False,True,False,False,True,False,True,,,2,17
191394,NRMA Olympic Park,-33.84605079570373,151.06985459321334,,N/A,2,Sydney Olympic Park,18.01,70,12.35,Wednesday,2,False,2025-04-30,18,False,True,False,True,False,False,True,,,2,18
191892,Murray Bridge Marketplace,-35.120564441564056,139.27705518334403,,N/A,2,Murray Bridge,18.45,45,5.64,Wednesday,2,False,2025-04-30,19,True,False,False,True,False,False,True,,,2,19
191893,Tasco Caltex Tailem Bend Roadhouse,-35.24011,139.44043,,N/A,2,Tailem Bend,18.49,43,5.19,Wednesday,2,False,2025-04-30,19,True,False,False,False,False,True,True,,,2,19
191894,Montacute Rd Parking Lot,-34.88767562172659,138.68894627441523,,N/A,2,Rostrevor ,18.03,48,6.69,Wednesday,2,False,2025-04-30,63,False,True,False,False,False,True,True,,,2,63
191895,JOLT Charge Charging Station,-34.88844859,138.6729899,,N/A,2,Campbelltown ,18.16,48,6.69,Wednesday,2,False,2025-04-30,30,False,True,False,False,True,False,True,,,2,30
191896,ARC Campbelltown,-34.88522639,138.6589639,,N/A,2,Campbelltown,18.32,48,6.69,Wednesday,2,False,2025-04-30,81,False,True,False,False,False,True,True,,,2,81
191897,Newton Road & Hambledon Road Parking Lot,-34.87927540158708,138.67345957548423,,N/A,2,Newton,18.19,48,6.69,Wednesday,2,False,2025-04-30,26,False,True,False,True,False,False,True,,,2,26
191898,North East Rd & Fosters Rd Parking Lot,-34.871001175731514,138.63722023174773,,N/A,2,Greenacres,18.24,48,6.69,Wednesday,2,False,2025-04-30,100,False,True,False,False,False,True,True,,,2,100
191899,Klemzig Community Hall,-34.87572488834278,138.63146894360875,Enter the Klemzig Community Hall Carpark to access the charger.,N/A,2,Klemzig,18.28,47,6.69,Wednesday,2,False,2025-04-30,29,False,True,False,False,True,False,True,,,2,29
191900,CTR Whittlesea,-37.51050054135484,145.11840794982265,,N/A,2,Whittlesea,15.47,65,3.58,Wednesday,2,False,2025-04-30,49,False,True,False,True,False,False,True,,,2,49
191903,"JOLT Charge Charging Station, Diagonal Rd & Finniss St Parking Lot",-35.01730838,138.5496564,,N/A,2,Marion,17.71,51,7.6,Wednesday,2,False,2025-04-30,25,False,True,False,True,False,False,True,,,2,25
191904,JOLT Charge Charging Station,-34.993301100409724,138.55605097847615,Enter off O'Halloran Terrace,N/A,2,,17.83,50,6.69,Wednesday,2,False,2025-04-30,54,False,True,False,True,False,False,True,,,2,54
191905,JOLT Charge Charging Station Port Road & Mary St,-34.906046821499956,138.57331633553872,Access available both Southbound and Northbound (one each side),N/A,2,Hindmarsh,18.29,48,6.69,Wednesday,2,False,2025-04-30,12,False,True,False,True,False,False,True,,,2,12
191906,"JOLT Charge Charging Station, Port Road and South Road",-34.90257639905725,138.56808664880919,,N/A,2,West Hindmarsh,18.29,47,6.69,Wednesday,2,False,2025-04-30,67,False,True,False,False,True,False,True,,,2,67
191907,"JOLT Charge Charging Station, Port Rd and Oval Ave Parking Lot",-34.88273635973035,138.5382560926223,,N/A,2,Woodville South ,18.33,47,6.69,Wednesday,2,False,2025-04-30,62,False,True,False,False,False,True,True,,,2,62
191908,"JOLT Charge Charging Station, Port Rd & Sussex St Parking",-34.86088589620734,138.51357488992744,,N/A,2,Queenstown,18.3,47,6.69,Wednesday,2,False,2025-04-30,52,False,True,False,False,False,True,True,,,2,52
191909,"JOLT Charge Charging Station, Port Rd & Cross St",-34.85975657562122,138.51286930207573,,N/A,2,Queenstown,18.3,47,6.69,Wednesday,2,False,2025-04-30,10,False,True,False,True,False,False,True,,,2,10
191910,"JOLT Charge Charging Station, Port Rd & Webber St",-34.85632286641643,138.5108515299687,"Carpark in the centre of the road, Corner of Port Rd and Webber St.",N/A,2,Queenstown,18.3,47,6.69,Wednesday,2,False,2025-04-30,36,False,True,False,False,False,True,True,,,2,36
191911,Largs Bay Kiosk  ,-34.82513183698616,138.48644726116333,,N/A,1,Largs Bay SA,18.11,48,6.69,Wednesday,2,False,2025-04-30,54,False,True,False,True,False,False,True,,,2,54
191937,Elizabeth City Centre,-34.71700199965215,138.67008809690134,"Located in Car park.Two bays, Active as at 20/02/2020. Bays located at area marked as E1.",N/A,1,Elizabeth,18.35,49,1.79,Wednesday,2,False,2025-04-30,91,True,False,False,False,False,True,True,,,2,91
191986,Fremantle City Destination Charger,-32.05874355340625,115.74682186589132,,N/A,3,Fremantle,24.42,38,6.69,Wednesday,2,False,2025-04-30,83,True,False,False,True,False,False,True,,,2,83
192687,Stanley St Peakhurst NSW,-33.961219,151.065897,,N/A,2, Peakhurst ,17.72,72,12.35,Wednesday,2,False,2025-04-30,25,False,True,False,True,False,False,True,,,2,25
192769,Ampol Belmont,-31.937804124448533,115.93314661815691,,N/A,2,Belmont,24.61,40,6.69,Wednesday,2,False,2025-04-30,89,True,False,False,True,False,False,True,,,2,89
192929,Mona Vale library carpark [JOLT],-33.67610252225354,151.3038961163004,"In off-street carpark, enter from Park St",N/A,2,Mona Vale,17.71,77,1.79,Wednesday,2,False,2025-04-30,53,False,True,False,False,False,True,True,,,2,53
192943,The Esplanade Hotel,-32.0575550674627,115.74617563567773,,N/A,1,Fremantle,24.42,38,6.69,Wednesday,2,False,2025-04-30,56,True,False,False,False,True,False,True,,,2,56
193048,Marrickville Metro,-33.90782667980605,151.17114538375472,,N/A,4,Sydney,17.99,72,12.35,Wednesday,2,False,2025-04-30,53,False,True,False,True,False,False,True,,,2,53
193377,Bayside Council,-37.95937215569076,145.01794753966965,,N/A,7,Sandringham,17.92,60,2.24,Wednesday,2,False,2025-04-30,65,True,False,False,True,False,False,True,,,2,65
193389,QESH Lawes (Gatton),-27.551262926011873,152.33494320232535,,N/A,3,Lawes,26.3,57,1.07,Wednesday,2,False,2025-04-30,60,True,False,False,False,False,True,True,,,2,60
193390,Springfield QESH,-27.68211786380263,152.8997425219154,,N/A,3,Springfield Central,26.31,59,1.03,Wednesday,2,False,2025-04-30,37,False,True,False,False,True,False,True,,,2,37
193630,Beaufort Street Center,-31.935506742564613,115.87076797296731,,N/A,4,Perth,24.67,40,6.69,Wednesday,2,False,2025-04-30,44,True,False,False,False,False,True,True,,,2,44
193706,Pimpama Sports Hub [Chargefox],-27.82474804589667,153.29197672212968,,N/A,6,Pimpama,25.37,69,1.45,Wednesday,2,False,2025-04-30,42,False,True,False,True,False,False,True,,,2,42
193787,Mundaring Mall,-31.901205462212232,116.16524447173379,,N/A,1,Mundaring,22.6,42,5.66,Wednesday,2,False,2025-04-30,43,True,False,False,False,False,True,True,,,2,43
194076,Sodexo,-31.863212794659802,115.8219952419322,,N/A,1,Stirling,24.92,40,5.66,Wednesday,2,False,2025-04-30,49,True,False,False,False,False,True,True,,,2,49
194383,Mineral Resources Park,-31.973892958483617,115.90811556642495,,N/A,2,Lathlain,24.57,40,6.69,Wednesday,2,False,2025-04-30,41,True,False,False,False,False,True,True,,,2,41
194566,Karrinup Shopping Mall,-31.876137033718443,115.7797782854434,Head for yellow zone A B1.,N/A,4,Stirling,24.87,40,5.66,Wednesday,2,False,2025-04-30,42,True,False,False,False,True,False,True,,,2,42
194567,Karrinyup Shopping Mall,-31.876481125533687,115.77953901268904,Head for yellow zone A B1.,N/A,1,Stirling,24.87,40,5.66,Wednesday,2,False,2025-04-30,88,True,False,False,False,False,True,True,,,2,88
195290,Coles Rochedale,-27.577966461570426,153.11287183851232,,N/A,1,Rochedale,26.14,63,0.18,Wednesday,2,False,2025-04-30,40,False,True,False,True,False,False,True,,,2,40
202103,Northam (WA EV Network),-31.652188287787432,116.67192230862833,,N/A,2,Northam,23.91,38,5.63,Wednesday,2,False,2025-04-30,24,True,False,False,True,False,False,True,,,2,24
202113,Mandurah Tesla Supercharger,-32.55756151687578,115.78712758765778,,N/A,1,Mandurah,23.91,40,5.15,Wednesday,2,False,2025-04-30,37,True,False,False,False,True,False,True,,,2,37
202146,GET Electric Head Office,-37.83334808033666,144.92004965602666,,N/A,1,Port Melbourne,17.89,59,7.2,Wednesday,2,False,2025-04-30,88,False,True,False,False,True,False,True,,,2,88
202147,Lorbek Luxury Cars,-37.821362270898675,144.95148061129817,,N/A,1,Port Melbourne,17.88,59,7.2,Wednesday,2,False,2025-04-30,16,False,True,False,False,True,False,True,,,2,16
202148,St Huberts Winery,-37.69718697137555,145.40782508992731,,N/A,1,Coldstream,16.98,53,3.71,Wednesday,2,False,2025-04-30,26,True,False,False,False,True,False,True,,,2,26
203222,East Fremantle Town Hall,-32.04133321797954,115.76269085240256,,N/A,1,East Fremantle,24.43,38,6.69,Wednesday,2,False,2025-04-30,100,True,False,False,True,False,False,True,,,2,100
204317,ECQ XL,-33.78758418286377,150.854268328623,"4x Type 2 AC charge points, BYO cable",N/A,1,Eastern Creek ,18.09,67,0.45,Wednesday,2,False,2025-04-30,78,False,True,False,False,True,False,True,,,2,78
207833,Vibe Hotel,-35.309243894976746,149.1877257460651,,N/A,3,Canberra,14.91,64,4.63,Wednesday,2,False,2025-04-30,66,False,True,False,False,False,True,True,,,2,66
209732,Equinox 4 Public Parking Garage,-35.3207206891817,149.0970239200201,,N/A,1,Deakin,14.43,66,6.26,Wednesday,2,False,2025-04-30,78,False,True,False,True,False,False,True,,,2,78
209951,Butler McDonalds,-31.638378110627542,115.6942988669141,,N/A,2,Butler,26.59,37,4.76,Wednesday,2,False,2025-04-30,61,True,False,False,False,True,False,True,,,2,61
210299,"McGrath Ev, Kia",-35.34916691861491,149.0851370518916,,N/A,1,Phillip,14.3,66,6.26,Wednesday,2,False,2025-04-30,77,False,True,False,True,False,False,True,,,2,77
210361,Bembit Bagrook Community Centre,-37.82495081827982,144.6818834275545,,N/A,2,Tarneit,17.91,59,1.79,Wednesday,2,False,2025-04-30,82,True,False,False,False,False,True,True,,,2,82
210755,Paralowie Village Shopping Centre,-34.759095035307816,138.59552632382326,,N/A,2,Paralowie,18.68,49,0.89,Wednesday,2,False,2025-04-30,65,True,False,False,False,True,False,True,,,2,65
210760,Payneham Road,-34.88922847586827,138.65557887274917,,N/A,4,Felixstow,18.32,48,6.69,Wednesday,2,False,2025-04-30,32,False,True,False,False,True,False,True,,,2,32
210762,Foodland Felixstow,-34.890016663252645,138.65439370244155,,N/A,2, Felixstow,18.27,48,6.69,Wednesday,2,False,2025-04-30,66,False,True,False,False,False,True,True,,,2,66
210763,Webbe St Carpark,-34.92007383358501,138.63562438235135,,N/A,4,Norwood,18.12,48,6.69,Wednesday,2,False,2025-04-30,99,False,True,False,True,False,False,True,,,2,99
210764,Osmond Terrace (Magill Rd Reserve) Parking,-34.91597917955596,138.63150307251476,Not suited to front charging cars,N/A,2,Norwood,18.19,48,6.69,Wednesday,2,False,2025-04-30,96,False,True,False,False,False,True,True,,,2,96
210765,Dunstone Grove,-34.91105195616476,138.62884136182117,,N/A,2,Stepney,18.26,48,6.69,Wednesday,2,False,2025-04-30,51,False,True,False,True,False,False,True,,,2,51
210766,JOLT Portrush Road Reserve,-34.8971769233329,138.63857263884665,,N/A,2,Marden,18.32,47,6.69,Wednesday,2,False,2025-04-30,32,False,True,False,False,True,False,True,,,2,32
210767,Payneham Community Centre,-34.895659138641385,138.641422,,N/A,2,,18.32,47,6.69,Wednesday,2,False,2025-04-30,92,False,True,False,False,False,True,True,,,2,92
210768,Foodland Pasadena Shopping Centre,-34.99987618391288,138.59160301217617,,N/A,2,Pasadena,17.44,51,6.69,Wednesday,2,False,2025-04-30,77,False,True,False,True,False,False,True,,,2,77
210769,Rocland Nuriootpa,-34.460098,138.987775,,N/A,3,Nuriootpa,16.44,44,5.25,Wednesday,2,False,2025-04-30,44,True,False,False,True,False,False,True,,,2,44
210770,Shell Coles Express Warrenheip,-37.564139,143.934273,,N/A,2,Warrenheip ,14.71,57,2.24,Wednesday,2,False,2025-04-30,78,False,True,False,False,True,False,True,,,2,78
210772,RACV Torquay Resort,-38.34015291155737,144.31105080946827,,N/A,8,Jan Juc,17.65,61,4.84,Wednesday,2,False,2025-04-30,71,True,False,False,False,True,False,True,,,2,71
210773,Daylesford Town Hall,-37.342963,144.142175,,N/A,2,Daylesford,14.11,53,5.12,Wednesday,2,False,2025-04-30,93,False,True,False,True,False,False,True,,,2,93
210774,Kyneton,-37.246931,144.452169,,N/A,2,Kyneton ,14.61,53,6.26,Wednesday,2,False,2025-04-30,97,False,True,False,False,True,False,True,,,2,97
210777,Leisurelink Aquatic & Recreation Centre,-38.19749674302702,144.3210373885172,,N/A,4,Waurn Ponds,17.36,61,0.89,Wednesday,2,False,2025-04-30,38,False,True,False,False,True,False,True,,,2,38
210778,Kingston Village Square,-38.24661134219002,144.54005635897056, Pull in parking,N/A,3,Ocean Grove,17.24,55,5.43,Wednesday,2,False,2025-04-30,52,True,False,False,True,False,False,True,,,2,52
210779,Sorrento ,-38.33874299773124,144.73713563519414,,N/A,4,,16.98,52,6.35,Wednesday,2,False,2025-04-30,58,True,False,False,False,True,False,True,,,2,58
210780,Rosebud RSL,-38.368575,144.905885,,N/A,3,,17.53,55,6.94,Wednesday,2,False,2025-04-30,51,True,False,False,False,False,True,True,,,2,51
210781,Hastings,-38.30823,145.191932,,N/A,2,Hastings,17.94,66,6.59,Wednesday,2,False,2025-04-30,35,True,False,False,True,False,False,True,,,2,35
210783,Ardrossan Town Hall,-34.422616,137.916796,,N/A,1,Ardrossan,17.17,57,6.4,Wednesday,2,False,2025-04-30,45,False,True,False,True,False,False,True,,,2,45
210784,Port Vincent Foreshore Caravan Park,-34.778476,137.863902,,N/A,1,Port Vincent,18.35,53,6.76,Wednesday,2,False,2025-04-30,16,False,True,False,True,False,False,True,,,2,16
210785,Harry Butler Red Devil Memorial,-34.767943,137.597571,,N/A,2,Minlaton,18.14,50,6.13,Wednesday,2,False,2025-04-30,95,False,True,False,True,False,False,True,,,2,95
210788,Yorketown Playground,-35.017566,137.609652,,N/A,1,Yorketown,18.33,52,6.71,Wednesday,2,False,2025-04-30,34,False,True,False,False,True,False,True,,,2,34
210791,Yankalilla Council Chambers,-35.457039,138.35117,,N/A,3,Yankalilla,17.91,50,5.02,Wednesday,2,False,2025-04-30,39,False,True,False,True,False,False,True,,,2,39
210836,BP Caboolture North,-27.123951870528913,152.97639020698597,,N/A,2,Morayfield,23.58,74,2.22,Wednesday,2,False,2025-04-30,48,False,True,False,True,False,False,True,,,2,48
210837,BP Caboolture Southbound,-27.124085965644262,152.9780074043885,,N/A,1,Burpengary East,23.58,74,2.22,Wednesday,2,False,2025-04-30,11,False,True,False,False,False,True,True,,,2,11
210838,Gympie Road,-27.34180168016121,153.0107294767173,,N/A,2,,26.17,61,3.09,Wednesday,2,False,2025-04-30,69,False,True,False,False,True,False,True,,,2,69
210849,Port Adelaide Plaza Shopping,-34.847827239879145,138.5066594793331,Charger 120 kW Behind KFC in shopping centre car park,N/A,2,,18.25,48,6.69,Wednesday,2,False,2025-04-30,44,False,True,False,False,False,True,True,,,2,44
210850,Coles Supermarket Victor Harbor,-35.53437452488197,138.6368902187569,,N/A,1,,17.97,52,5.73,Wednesday,2,False,2025-04-30,96,False,True,False,False,False,True,True,,,2,96
210851,Cobblebank Stadium,-37.71519007650546,144.5996762637954,,N/A,3,Cobblebank,17.74,59,5.8,Wednesday,2,False,2025-04-30,84,True,False,False,False,False,True,True,,,2,84
210852,High St Parking,-37.35582370879025,144.52881756976018,,N/A,2,Woodend,14.3,58,7.06,Wednesday,2,False,2025-04-30,36,False,True,False,False,False,True,True,,,2,36
210874,Enfield Community Centre,-34.873034,138.609126,,N/A,2,Enfield,18.29,48,6.69,Wednesday,2,False,2025-04-30,50,False,True,False,True,False,False,True,,,2,50
210896,Keilor Central,-37.726166090249,144.80818393376683,"Enter site via Taylors Rd, past the roundabout, follow around to the back centre, chargers are located behind the Coles loading dock.",N/A,4,Keilor Downs,17.58,57,7.2,Wednesday,2,False,2025-04-30,81,False,True,False,False,True,False,True,,,2,81
210897,Ampol Foodary Altona North,-37.846404,144.808531,,N/A,2,Altona North,18.04,58,7.2,Wednesday,2,False,2025-04-30,80,False,True,False,False,True,False,True,,,2,80
210898,Hobsons Bay Civic Centre,-37.864138,144.829593,"Cannot be seen from the main road. Drive to the car park at the back of the council building, next to Altona Bowling Club.",N/A,2,Altona,18.07,59,6.14,Wednesday,2,False,2025-04-30,84,True,False,False,True,False,False,True,,,2,84
210899,Middy’s Port Melbourne,-37.82819,144.925654,Only available during store trading hours.  Trading Hours Monday to Friday 6.00am - 5.00pm Saturdays 7.00am - 12.00pm Sundays Closed.,N/A,2,Port Melbourne,17.87,59,7.2,Wednesday,2,False,2025-04-30,78,False,True,False,False,True,False,True,,,2,78
210900,The Parade Ascot Vale Car Park,-37.772547,144.915133,,N/A,4,Ascot Vale,17.48,58,7.72,Wednesday,2,False,2025-04-30,92,False,True,False,True,False,False,True,,,2,92
210901,BP Northpoint,-37.64768,144.99461,,N/A,1,Epping,16.98,57,7.2,Wednesday,2,False,2025-04-30,66,False,True,False,False,False,True,True,,,2,66
210902,Bayside Gateway,-37.900527,145.00702,,N/A,2,Brighton East,17.98,59,3.13,Wednesday,2,False,2025-04-30,21,True,False,False,False,False,True,True,,,2,21
210903,Cherrybrook Village - Basement Carpark,-33.721132,151.04396,,N/A,1,CHERRYBROOK,17.26,69,2.68,Wednesday,2,False,2025-04-30,97,False,True,False,False,True,False,True,,,2,97
210904,Cherrybrook Village,-33.721132,151.04396,,N/A,1,CHERRYBROOK,17.26,69,2.68,Wednesday,2,False,2025-04-30,53,False,True,False,True,False,False,True,,,2,53
210922,Lynbrook Village,-38.051153,145.256504,,N/A,4,Lynbrook,17.62,63,4.47,Wednesday,2,False,2025-04-30,30,True,False,False,False,True,False,True,,,2,30
210923,Stud Park Shopping Centre,-37.92131128415721,145.23754907301503,,N/A,4,Rowville,17.24,58,2.68,Wednesday,2,False,2025-04-30,45,True,False,False,True,False,False,True,,,2,45
210924,Red Rooster Vermont,-37.831965,145.213612,,N/A,4,Ringwood,17.31,53,0.89,Wednesday,2,False,2025-04-30,36,True,False,False,False,False,True,True,,,2,36
210925,Yarra Ranges Council,-37.656879,145.374241,,N/A,2,Yarra Glen,17.01,54,3.67,Wednesday,2,False,2025-04-30,10,True,False,False,False,True,False,True,,,2,10
210926,BP pulse Diamond Creek,-37.680105,145.123078,,N/A,2,Diamond Creek,17.02,56,2.24,Wednesday,2,False,2025-04-30,19,True,False,False,False,True,False,True,,,2,19
210928,Broadford Library,-37.20295,145.048954,,N/A,2,Broadford,15.98,49,3.91,Wednesday,2,False,2025-04-30,81,False,True,False,True,False,False,True,,,2,81
210929,Kilmore Library,-37.294362,144.952084,,N/A,2,Kilmore,15.02,52,4.96,Wednesday,2,False,2025-04-30,52,False,True,False,True,False,False,True,,,2,52
210937,Coburg Town Hall / Moreland City,-37.74066654517114,144.96967301950258,,N/A,1,Melbourne,17.47,58,7.2,Wednesday,2,False,2025-04-30,93,False,True,False,False,False,True,True,,,2,93
210952,Swinburne University - TC Building,-37.820026,145.040303,,N/A,2,Hawthorn,17.67,59,3.13,Wednesday,2,False,2025-04-30,36,True,False,False,False,False,True,True,,,2,36
210953,Malvern Central,-37.862429,145.027453,Parking Level: 2,N/A,4,Armadale,17.55,59,3.13,Wednesday,2,False,2025-04-30,43,True,False,False,False,False,True,True,,,2,43
210994,Ellenbrook Home Co,-31.7772699,115.9641624,,N/A,2,Ellenbrook,24.43,40,5.66,Wednesday,2,False,2025-04-30,18,True,False,False,False,False,True,True,,,2,18
212646,Eastern Creek Quarter,-33.78477823234724,150.8530576715741,ECQ XL is gated and may be inaccessible at night,N/A,1,Eastern Creek,18.12,67,0.45,Wednesday,2,False,2025-04-30,84,False,False,True,False,False,True,True,,,2,84
213183,Club Trillium,-37.56509713731276,144.89381606273855,,N/A,1,Mickleham,16.11,51,7.2,Wednesday,2,False,2025-04-30,83,False,True,False,False,False,True,True,,,2,83
213275,Wellington Road,-27.489725503697883,153.03922171614113,,N/A,1,Brisbane City,26.48,63,3.13,Wednesday,2,False,2025-04-30,95,False,True,False,False,False,True,True,,,2,95
213653,TOCEVA Racing Biofill,-32.057442507764414,115.80080093030847,08:00 - 17:00 weekdays,N/A,1,,24.29,38,6.69,Wednesday,2,False,2025-04-30,81,True,False,False,False,False,True,True,,,2,81
235340,JOLT Semaphore Rd,-34.839415,138.485548,,N/A,2,Semaphore ,18.14,47,6.69,Wednesday,2,False,2025-04-30,56,False,True,False,False,True,False,True,,,2,56
235461,Wollongong Central - Regent St Carpark,-34.423975432207065,150.8913817469645,,N/A,4,Wollongong,15.61,69,9.35,Wednesday,2,False,2025-04-30,35,False,False,True,True,False,False,True,,,2,35
258482,sgfleet,-35.3227262052871,149.1655969874277,6am to 10pm (gates to the area locked at night). Enter main gate and take second left into carpark. Charger is located in front of sgfleet offices.,N/A,2,Fyshwick,14.72,65,4.12,Wednesday,2,False,2025-04-30,81,False,True,False,False,True,False,True,,,2,81
259690,Mornington Super Charger,-38.23466432711377,145.05094693515247,,N/A,1,,17.77,63,3.13,Wednesday,2,False,2025-04-30,73,True,False,False,False,True,False,True,,,2,73
259691,Scorseby Engie,-37.91344215822404,145.21852997218298,,N/A,2,,17.47,55,2.68,Wednesday,2,False,2025-04-30,46,True,False,False,False,True,False,True,,,2,46
259692,Evie Chelsea,-38.054822504708284,145.11600913546908,,N/A,4,Chelsea,17.92,62,1.79,Wednesday,2,False,2025-04-30,19,True,False,False,False,False,True,True,,,2,19
259710,Electric Highway Tasmania - Oatlands,-42.29898,147.37111,Chargefox - 2130,N/A,2,Oatlands,11.3,47,2.38,Wednesday,2,False,2025-04-30,27,False,True,False,False,False,True,True,,,2,27
259795,Subiaco One Chargefox,-31.946094566198234,115.82508951776464,,N/A,1,Subiaco,24.72,39,6.69,Wednesday,2,False,2025-04-30,17,True,False,False,False,True,False,True,,,2,17
260085,EHT - Sandy Bay,-42.903116,147.336466,Uses Chargefox app or RFID,N/A,2,,12.97,72,3.6,Wednesday,2,False,2025-04-30,70,False,True,False,False,True,False,True,,,2,70
260229,Point Cook Town Centre,-37.88439995231257,144.73403564973228,,N/A,1,Point Cook,18.05,58,0.89,Wednesday,2,False,2025-04-30,47,True,False,False,False,False,True,True,,,2,47
260420,diamond creek community bank stadium,-37.673614374174896,145.16604356699168,in carpark nearest to stadium entrance,N/A,1,diamond creek,17.38,53,2.24,Wednesday,2,False,2025-04-30,57,True,False,False,True,False,False,True,,,2,57
260617,Marnong Estate,-37.53036061112412,144.88047325188313,,N/A,1,Mickleham,16.09,59,7.2,Wednesday,2,False,2025-04-30,47,False,True,False,False,False,True,True,,,2,47
